check_number,initial_status,indexing_status,is_deleted,page_number,row_number
001013250,AR Check Failed,AR Check Failed,0,3,3,
001013250,AR Check Failed,AR Check Failed,0,3,4,
00039299,AR Check Failed,AR Check Failed,0,3,5,
00039299,AR Check Failed,AR Check Failed,0,3,6,
00039299,AR Check Failed,AR Check Failed,0,3,7,
00039299,AR Check Failed,AR Check Failed,0,3,8,
00039299,AR Check Failed,AR Check Failed,0,3,9,
00039299,AR Check Failed,AR Check Failed,0,3,10,
00039299,AR Check Failed,AR Check Failed,0,3,11,
140907,Customer Master not found,Customer Master not found,0,2,6,
142808,Customer Master not found,Customer Master not found,0,2,7,
300707,Customer Master not found,Customer Master not found,0,2,2,
030774,Customer Master not found,Customer Master not found,0,2,4,
073175,Customer Master not found,Customer Master not found,0,3,3,
0084913,Customer Master not found,Customer Master not found,0,3,5,
0084913,Customer Master not found,Customer Master not found,0,3,6,
00996241,Customer Master not found,Customer Master not found,0,3,3,
00996241,Customer Master not found,Customer Master not found,0,3,4,
5466244,Customer Master not found,Customer Master not found,0,3,8,
267345,Customer Master not found,Customer Master not found,0,3,6,
267345,Customer Master not found,Customer Master not found,0,3,7,
019197,Customer Master not found,Customer Master not found,0,3,4,
019197,Customer Master not found,Customer Master not found,0,3,5,
0005684,Customer Master not found,Customer Master not found,0,3,1,
0005684,Customer Master not found,Customer Master not found,1,3,2,
737165,Customer Master not found,Customer Master not found,0,3,2,
001864,Recognized - Validation Failed,Recognized - Validation Failed,0,2,3,
170091,Recognized - Validation Failed,Recognized - Validation Failed,0,2,3,
170091,Recognized - Validation Failed,Recognized - Validation Failed,0,2,4,
0224693,Recognized - Validation Failed,Recognized - Validation Failed,0,2,2,
045818,Recognized - Validation Failed,Recognized - Validation Failed,0,2,4,
1159349,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
0567396,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
0567396,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
0567396,Recognized - Validation Failed,Recognized - Validation Failed,0,3,7,
224406,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
224406,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
042307,Success,Success,0,2,3,
002781,Success,Success,0,2,3,
002024,Success,Success,0,2,2,
000014549,Success,Success,0,2,2,
064148,Success,Success,0,2,3,
001065,Success,Success,0,2,3,
000035355,Success,Success,0,2,3,
011329,Success,Success,0,2,3,
216753,Success,Success,0,2,2,
046961,Success,Success,0,2,3,
00021192,Success,Success,0,2,5,
375513,Success,Success,0,2,2,
000019755,Success,Success,0,2,2,
0000054503,Success,Success,0,2,3,
170490,Success,Success,0,2,4,
000031518,Success,Success,0,2,2,
074638,Success,Success,0,2,5,
074638,Success,Success,1,2,6,
006287,Success,Success,0,2,3,
003249440,Success,Success,0,2,3,
001236,Success,Success,0,2,3,
204206,Success,Success,0,2,4,
033228,Success,Success,0,2,3,
01053313,Success,Success,0,2,4,
010796,Success,Success,0,2,2,
065281,Success,Success,0,2,3,
065281,Success,Success,0,2,4,
065281,Success,Success,0,2,5,
065281,Success,Success,0,2,6,
063874,Success,Success,0,2,6,
061305,Success,Success,0,2,4,
011880,Success,Success,0,3,8,
001697,Success,Success,0,3,3,
033724,Success,Success,0,2,3,
017541,Success,Success,0,2,3,
00002967,Success,Success,0,2,2,
111695,Success,Success,0,2,3,
111695,Success,Success,0,2,4,
237237,Success,Success,0,3,4,
237237,Success,Success,0,3,5,
047830,Success,Success,0,3,6,
047830,Success,Success,0,3,7,
070309,Success,Success,0,3,6,
00058740,Success,Success,0,3,3,
5000064912,Success,Success,0,3,4,
0000696235,Success,Success,0,3,14,
251125,Success,Success,0,3,1,
060452,Success,Success,0,3,3,
00014571,Success,Success,0,3,2,
003119034,Success,Success,0,3,2,
003119034,Success,Success,0,3,3,
221050,Success,Success,0,3,4,
003259,Success,Success,0,3,3,
00290345,Success,Success,0,3,2,
5606101,Success,Success,0,3,2,
5606101,Success,Success,1,3,3,
098629,Success,Success,0,3,5,
098629,Success,Success,1,4,7,
098629,Success,Success,1,4,8,
098629,Success,Success,1,4,9,
1002664,Success,Success,0,3,2,
100508,Success,Success,0,3,2,
056392,Success,Success,0,3,4,
056392,Success,Success,0,3,5,
066164,Success,Success,0,3,4,
066164,Success,Success,0,3,5,
00602243,Success,Success,0,3,4,
00602243,Success,Success,0,3,5,
007070,Success,Success,0,3,3,
003601,Success,Success,0,3,3,
25224886,Success,Success,0,3,4,
25224886,Success,Success,0,3,5,
0143079478,Success,Success,0,3,12,
062961,Success,Success,1,2,3,
062961,Success,Success,0,3,4,
0022244,Success,Success,0,3,4,
0022244,Success,Success,0,3,5,
000219917,Success,Success,0,3,2,
000122399,Success,Success,0,3,2,
000122399,Success,Success,0,3,3,
000000075,Success,Success,1,2,6,
000000075,Success,Success,0,3,2,
000000462,Success,Success,1,2,6,
000000462,Success,Success,0,3,2,
000000462,Success,Success,0,3,3,
0135685,Success,Success,0,3,3,
03074789,Success,Success,0,3,3,
1185013,Success,Success,0,3,2,
364204,Success,Success,0,3,4,
263019,Success,Success,0,3,4,
032173,Success,Success,0,3,2,
081982,Success,Success,0,3,2,
001786,Success,Success,0,3,3,
001786,Success,Success,0,3,4,
000026184,Success,Success,0,3,4,
015313,Success,Success,0,3,3,
105377,Success,Success,1,2,4,
105377,Success,Success,0,3,5,
0036952,Success,Success,0,3,5,
0036952,Success,Success,0,3,6,
000002064,Success,Success,0,3,2,
060427,Success,Success,0,3,3,
019333,Success,Success,0,3,2,
6212990,Success,Success,0,3,5,
572985,Success,Success,0,3,4,
034528,Success,Success,0,3,4,
013883,Success,Success,0,3,3,
013883,Success,Success,0,3,4,
0180014,Success,Success,0,3,3,
0180014,Success,Success,0,3,5,
0000000356,Success,Success,0,3,12,
0000000398,Success,Success,0,3,12,
0000000169,Success,Success,0,3,12,
055375,Success,Success,0,3,2,
055375,Success,Success,0,3,3,
0265311,Success,Success,0,3,2,
0265311,Success,Success,0,3,3,
0265311,Success,Success,0,3,4,
0265311,Success,Success,0,3,5,
0265311,Success,Success,0,3,6,
176290,Success,Success,0,3,7,
240451,Success,Success,0,3,2,
240451,Success,Success,0,3,3,
240451,Success,Success,0,3,4,
240451,Success,Success,0,3,5,
240451,Success,Success,0,3,6,
085552,Success,Success,0,3,6,
013625,Success,Success,0,3,2,
010008,Success,Success,0,3,4,
0000040342,Success,Success,0,3,15,
0000040342,Success,Success,0,3,16,
015394,Success,Success,0,3,3,
0000145642,Success,Success,0,3,2,
0000145642,Success,Success,0,3,3,
209398,Success,Success,0,3,3,
00004626,Success,Success,0,3,6,
00004626,Success,Success,0,3,8,
013122,Success,Success,0,3,4,
086368,Success,Success,0,3,3,
235991,Success,Success,0,3,1,
015258,Success,Success,0,3,2,
039999,Success,Success,0,3,4,
0000084111,Success,Success,0,3,13,
079737,Success,Success,1,3,3,
079737,Success,Success,1,3,5,
079737,Success,Success,1,3,7,
079737,Success,Success,0,4,4,
079737,Success,Success,0,4,5,
079737,Success,Success,0,4,6,
0000003140,Success,Success,0,3,4,
000000231,AR Check Failed,AR Check Failed,0,2,2,
000000231,AR Check Failed,AR Check Failed,0,2,3,
170926,AR Check Failed,AR Check Failed,0,2,1,
170926,AR Check Failed,AR Check Failed,0,2,2,
170926,AR Check Failed,AR Check Failed,0,2,3,
170926,AR Check Failed,AR Check Failed,0,2,4,
005692,AR Check Failed,AR Check Failed,0,3,3,
005692,AR Check Failed,AR Check Failed,0,3,4,
005692,AR Check Failed,AR Check Failed,0,3,5,
287758,AR Check Failed,AR Check Failed,0,6,4,
287758,AR Check Failed,AR Check Failed,0,6,6,
287758,AR Check Failed,AR Check Failed,0,6,8,
287758,AR Check Failed,AR Check Failed,0,6,10,
287758,AR Check Failed,AR Check Failed,0,6,12,
287758,AR Check Failed,AR Check Failed,0,6,14,
287758,AR Check Failed,AR Check Failed,0,6,16,
016013,AR Check Failed,AR Check Failed,1,2,22,
016013,AR Check Failed,AR Check Failed,0,3,3,
004515,AR Check Failed,AR Check Failed,0,3,2,
004515,AR Check Failed,AR Check Failed,0,3,3,
004515,AR Check Failed,AR Check Failed,0,3,4,
022154,AR Check Failed,AR Check Failed,0,3,4,
022154,AR Check Failed,AR Check Failed,0,3,5,
022154,AR Check Failed,AR Check Failed,0,3,6,
022154,AR Check Failed,AR Check Failed,0,3,7,
022154,AR Check Failed,AR Check Failed,0,3,8,
022154,AR Check Failed,AR Check Failed,0,3,9,
003131,Customer Master not found,Customer Master not found,0,2,2,
001194,Customer Master not found,Customer Master not found,0,2,2,
038499,Customer Master not found,Customer Master not found,0,2,5,
014031,Customer Master not found,Customer Master not found,0,2,3,
008287,Customer Master not found,Customer Master not found,0,2,5,
050164,Customer Master not found,Customer Master not found,0,2,3,
102390,Customer Master not found,Customer Master not found,0,3,3,
020298,Customer Master not found,Customer Master not found,0,3,3,
420643,Customer Master not found,Customer Master not found,1,2,9,
420643,Customer Master not found,Customer Master not found,0,3,4,
037567,Customer Master not found,Customer Master not found,1,2,22,
037567,Customer Master not found,Customer Master not found,0,3,2,
029914,Customer Master not found,Customer Master not found,1,2,22,
029914,Customer Master not found,Customer Master not found,0,3,3,
001982,Customer Master not found,Customer Master not found,1,2,22,
001982,Customer Master not found,Customer Master not found,0,3,4,
0000274294,Customer Master not found,Customer Master not found,1,2,22,
0000274294,Customer Master not found,Customer Master not found,0,3,10,
013099,Customer Master not found,Customer Master not found,1,2,22,
013099,Customer Master not found,Customer Master not found,0,3,5,
00100111,Customer Master not found,Customer Master not found,1,2,22,
00100111,Customer Master not found,Customer Master not found,0,3,3,
109602,Customer Master not found,Customer Master not found,1,2,22,
109602,Customer Master not found,Customer Master not found,0,3,3,
002754,Customer Master not found,Customer Master not found,1,2,22,
002754,Customer Master not found,Customer Master not found,0,3,3,
002754,Customer Master not found,Customer Master not found,0,3,4,
002754,Customer Master not found,Customer Master not found,0,3,5,
002754,Customer Master not found,Customer Master not found,1,4,3,
002754,Customer Master not found,Customer Master not found,1,4,4,
002754,Customer Master not found,Customer Master not found,1,4,5,
34033745,Customer Master not found,Customer Master not found,0,3,7,
063837,Customer Master not found,Customer Master not found,0,3,1,
0000549585,Customer Master not found,Customer Master not found,1,2,6,
0000549585,Customer Master not found,Customer Master not found,0,3,7,
020949,Customer Master not found,Customer Master not found,0,3,4,
020949,Customer Master not found,Customer Master not found,0,3,5,
403438,Customer Master not found,Customer Master not found,1,2,2,
403438,Customer Master not found,Customer Master not found,0,3,4,
403438,Customer Master not found,Customer Master not found,0,3,5,
403438,Customer Master not found,Customer Master not found,0,3,6,
403438,Customer Master not found,Customer Master not found,0,3,7,
450669,Customer Master not found,Customer Master not found,0,3,5,
450669,Customer Master not found,Customer Master not found,0,3,6,
000247882,Customer Master not found,Customer Master not found,0,3,2,
000247882,Customer Master not found,Customer Master not found,0,3,3,
000247882,Customer Master not found,Customer Master not found,0,3,4,
000247882,Customer Master not found,Customer Master not found,0,3,5,
066783,Customer Master not found,Customer Master not found,0,3,4,
066783,Customer Master not found,Customer Master not found,0,3,5,
34192,Customer Master not found,Customer Master not found,0,3,3,
025678,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
025678,Recognized - Validation Failed,Recognized - Validation Failed,0,3,2,
025678,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
000028323,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
00002719,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
00647230,Recognized - Validation Failed,Recognized - Validation Failed,0,2,5,
00647230,Recognized - Validation Failed,Recognized - Validation Failed,0,2,6,
017745,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
000738409,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
000738409,Recognized - Validation Failed,Recognized - Validation Failed,1,3,4,
000738409,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
080972,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
080972,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
001001,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
72021398,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
72021398,Recognized - Validation Failed,Recognized - Validation Failed,0,3,3,
72021398,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
72021398,Recognized - Validation Failed,Recognized - Validation Failed,1,3,8,
35065982,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
35065982,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
6364,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
00674070,Recognized - Validation Failed,Recognized - Validation Failed,0,2,22,
00674070,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
00674070,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
00674070,Recognized - Validation Failed,Recognized - Validation Failed,0,3,7,
0031224007,Recognized - Validation Failed,Recognized - Validation Failed,0,3,7,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,4,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,5,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,6,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,7,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,8,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,9,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,10,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,11,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,12,
082809,Recognized - Validation Failed,Recognized - Validation Failed,0,3,13,
000220,Success,Success,0,2,3,
000220,Success,Success,0,2,4,
008498,Success,Success,0,2,1,
019776,Success,Success,0,2,2,
089244,Success,Success,0,2,3,
248328,Success,Success,0,3,3,
013776,Success,Success,0,2,3,
79724,Success,Success,0,2,3,
542052,Success,Success,0,2,3,
049701,Success,Success,0,2,2,
055454,Success,Success,0,2,3,
055454,Success,Success,0,2,4,
055454,Success,Success,0,2,5,
055454,Success,Success,0,2,6,
000001368,Success,Success,0,2,2,
013513,Success,Success,0,2,3,
001355,Success,Success,0,3,3,
006081,Success,Success,0,2,3,
047748,Success,Success,0,2,3,
095999,Success,Success,0,2,3,
095999,Success,Success,0,2,4,
00000111,Success,Success,0,2,5,
00033998,Success,Success,0,2,3,
054614,Success,Success,0,3,2,
00365510,Success,Success,0,2,2,
208608,Success,Success,0,2,6,
160232,Success,Success,0,2,2,
072636,Success,Success,0,2,2,
029877,Success,Success,1,2,22,
029877,Success,Success,0,3,5,
004730,Success,Success,1,2,22,
004730,Success,Success,0,3,3,
049438,Success,Success,1,2,22,
049438,Success,Success,0,3,3,
015742,Success,Success,1,2,22,
015742,Success,Success,0,3,3,
015742,Success,Success,0,3,4,
00023799,Success,Success,1,2,22,
00023799,Success,Success,0,3,2,
00023799,Success,Success,0,3,3,
006285,Success,Success,1,2,22,
006285,Success,Success,0,3,3,
048300,Success,Success,1,2,22,
048300,Success,Success,0,3,3,
007357,Success,Success,1,2,22,
007357,Success,Success,0,3,3,
000007843,Success,Success,1,2,22,
000007843,Success,Success,0,3,2,
005475,Success,Success,1,2,22,
001298,Success,Success,1,2,22,
001298,Success,Success,0,3,3,
00028291,Success,Success,0,2,6,
00028291,Success,Success,0,2,7,
00028291,Success,Success,0,2,8,
5020063022,Success,Success,0,2,3,
015861,Success,Success,0,2,3,
0003516,Success,Success,0,2,2,
0049653,Success,Success,0,2,1,
028954,Success,Success,0,2,3,
000010392,Success,Success,0,2,1,
161092,Success,Success,0,2,5,
162151,Success,Success,0,2,2,
162151,Success,Success,0,2,3,
162151,Success,Success,0,2,4,
032709,Success,Success,0,2,3,
105100,Success,Success,0,2,4,
1022301,Success,Success,0,3,3,
113489,Success,Success,0,2,4,
419103,Success,Success,0,2,4,
186049,Success,Success,0,2,2,
070451,Success,Success,0,3,0,
005551,Success,Success,0,2,1,
184938,Success,Success,0,2,6,
001052,Success,Success,0,3,3,
001074,Success,Success,0,3,3,
76048,Success,Success,0,3,1,
76048,Success,Success,0,3,2,
104998,Success,Success,0,3,2,
633030,Success,Success,0,3,3,
003280,Success,Success,0,3,6,
08018004,Success,Success,0,3,4,
042066,Success,Success,0,3,6,
042066,Success,Success,0,3,8,
042066,Success,Success,0,3,10,
037209,Success,Success,0,3,2,
018617,Success,Success,0,3,3,
71147075,Success,Success,0,3,7,
71147075,Success,Success,0,3,9,
005769,Success,Success,1,3,1,
005769,Success,Success,0,3,3,
035193,Success,Success,0,3,6,
004784,Success,Success,0,3,3,
004784,Success,Success,0,3,4,
015975,Success,Success,0,3,4,
